Platform,Year_of_Release,Genre,Critic_Score,Critic_Count,User_Score,User_Count,Rating
16,2007.0,10,,,,,8
28,2007.0,10,,,,,8
26,2007.0,11,78.0,36.0,8.7,180.0,2
19,2007.0,11,80.0,26.0,8.1,25.0,2
16,2007.0,11,,,,,8
26,2007.0,11,70.0,14.0,2.8,40.0,2
16,2007.0,11,70.0,11.0,1.7,30.0,2
4,2007.0,11,81.0,25.0,9.1,22.0,2
26,2007.0,11,75.0,38.0,7.6,45.0,7
19,2007.0,11,67.0,25.0,7.6,26.0,7
4,2007.0,11,,,,,8
16,2007.0,11,,,,,8
4,2007.0,11,61.0,13.0,8.0,9.0,1
19,2007.0,11,,,,,8
4,2007.0,11,,,,,8
28,2007.0,11,73.0,24.0,2.8,34.0,2
4,2007.0,11,66.0,32.0,,,2
26,2007.0,11,49.0,18.0,4.9,11.0,1
4,2007.0,11,,,,,8
19,2007.0,11,72.0,7.0,0.6,24.0,2
19,2007.0,11,,,,,8
4,2007.0,11,73.0,28.0,7.3,6.0,2
13,2007.0,11,,,,,8
28,2007.0,11,46.0,17.0,7.3,7.0,7
16,2007.0,11,69.0,10.0,8.4,8.0,2
4,2007.0,11,,,,,2
13,2007.0,11,81.0,19.0,8.5,71.0,7
4,2007.0,11,57.0,21.0,7.9,16.0,7
16,2007.0,11,79.0,39.0,7.9,17.0,2
13,2007.0,11,86.0,44.0,8.3,263.0,2
4,2007.0,11,72.0,19.0,8.9,9.0,2
4,2007.0,11,59.0,6.0,6.2,5.0,1
13,2007.0,11,87.0,36.0,8.6,235.0,5
13,2007.0,11,50.0,40.0,2.8,53.0,7
13,2007.0,11,81.0,35.0,8.9,219.0,2
16,2007.0,11,,,,,8
13,2007.0,11,89.0,44.0,8.1,301.0,7
4,2007.0,11,,,,,8
13,2007.0,11,62.0,15.0,3.3,86.0,7
16,2007.0,11,,,,,8
13,2007.0,11,,,7.8,6.0,7
28,2007.0,11,75.0,25.0,6.9,28.0,2
4,2007.0,11,,,,,8
4,2007.0,11,74.0,12.0,7.4,7.0,2
13,2007.0,11,66.0,13.0,6.2,21.0,7
16,2007.0,11,,,,,8
28,2008.0,0,98.0,86.0,7.9,2951.0,5
17,2008.0,0,98.0,64.0,7.5,2833.0,5
28,2008.0,0,76.0,49.0,7.9,75.0,2
19,2008.0,0,91.0,79.0,8.6,565.0,5
4,2008.0,0,72.0,16.0,8.0,16.0,2
28,2008.0,0,81.0,75.0,8.1,307.0,5
28,2008.0,0,73.0,74.0,6.7,389.0,7
17,2008.0,0,71.0,47.0,6.6,233.0,7
26,2008.0,0,71.0,18.0,7.9,75.0,7
17,2008.0,0,82.0,50.0,7.9,135.0,5
26,2008.0,0,56.0,24.0,6.7,18.0,7
17,2008.0,0,84.0,63.0,8.2,311.0,5
16,2008.0,0,77.0,12.0,8.4,16.0,2
28,2008.0,0,84.0,61.0,8.0,248.0,5
17,2008.0,0,75.0,24.0,7.7,33.0,2
16,2008.0,0,77.0,8.0,8.9,17.0,2
16,2008.0,0,68.0,7.0,7.4,33.0,7
19,2008.0,0,76.0,8.0,7.6,11.0,2
19,2008.0,0,70.0,10.0,8.1,49.0,7
28,2008.0,0,80.0,56.0,8.3,154.0,7
26,2008.0,0,67.0,12.0,7.0,8.0,2
28,2008.0,0,81.0,74.0,8.0,302.0,5
4,2008.0,0,,,2.8,4.0,1
4,2008.0,0,61.0,8.0,5.5,18.0,7
13,2008.0,0,90.0,40.0,6.6,2299.0,5
26,2008.0,0,45.0,6.0,7.8,11.0,2
4,2008.0,0,68.0,10.0,7.8,32.0,2
28,2008.0,0,69.0,63.0,7.1,120.0,5
17,2008.0,0,42.0,27.0,6.2,45.0,7
17,2008.0,0,67.0,38.0,6.0,39.0,5
19,2008.0,0,44.0,7.0,6.5,16.0,7
28,2008.0,0,80.0,76.0,8.4,178.0,5
26,2008.0,0,90.0,44.0,8.9,236.0,7
19,2008.0,0,,,7.7,12.0,2
26,2008.0,0,44.0,14.0,7.0,8.0,7
16,2008.0,0,,,,,1
26,2008.0,0,68.0,18.0,5.7,29.0,1
26,2008.0,0,,,,,8
16,2008.0,0,,,5.3,6.0,2
28,2008.0,0,45.0,43.0,5.9,52.0,7
4,2008.0,0,,,6.0,5.0,1
17,2008.0,0,75.0,36.0,7.5,20.0,1
28,2008.0,0,78.0,47.0,7.6,36.0,1
16,2008.0,0,47.0,8.0,5.6,15.0,7
26,2008.0,0,47.0,5.0,5.4,10.0,1
4,2008.0,0,70.0,4.0,,,1
17,2008.0,0,58.0,18.0,7.9,22.0,5
26,2008.0,0,,,,,8
4,2008.0,0,56.0,10.0,7.0,4.0,2
26,2008.0,0,83.0,34.0,8.4,60.0,7
4,2008.0,0,,,,,8
4,2008.0,0,,,,,8
28,2008.0,0,68.0,67.0,8.0,88.0,5
16,2008.0,0,,,,,8
16,2008.0,0,67.0,6.0,7.0,8.0,7
17,2008.0,0,82.0,37.0,8.1,89.0,5
17,2008.0,0,65.0,38.0,7.4,32.0,5
16,2008.0,0,50.0,4.0,6.0,5.0,7
26,2008.0,0,63.0,5.0,7.1,12.0,7
28,2008.0,0,45.0,33.0,5.8,33.0,5
17,2008.0,0,44.0,30.0,5.6,23.0,5
4,2008.0,0,,,,,1
16,2008.0,0,,,,,8
26,2008.0,0,46.0,21.0,,,7
26,2008.0,0,76.0,11.0,8.9,41.0,5
19,2008.0,0,56.0,14.0,7.5,4.0,7
4,2008.0,0,50.0,4.0,,,1
16,2008.0,0,,,,,1
16,2008.0,0,,,,,2
17,2008.0,0,78.0,42.0,8.1,87.0,5
28,2008.0,0,55.0,42.0,6.4,24.0,7
17,2008.0,0,55.0,26.0,6.8,20.0,7
16,2008.0,0,,,,,8
16,2008.0,0,38.0,7.0,6.8,6.0,7
16,2008.0,0,43.0,7.0,5.4,14.0,7
4,2008.0,0,50.0,15.0,,,2
26,2008.0,0,62.0,17.0,8.2,37.0,5
16,2008.0,0,,,8.4,7.0,1
26,2008.0,0,,,,,1
4,2008.0,0,54.0,12.0,,,2
4,2008.0,0,83.0,52.0,7.8,36.0,7
19,2008.0,0,62.0,13.0,6.6,10.0,7
26,2008.0,0,62.0,13.0,,,2
28,2008.0,0,56.0,24.0,7.5,13.0,7
17,2008.0,0,56.0,16.0,5.6,8.0,7
4,2008.0,0,,,,,1
4,2008.0,0,,,,,1
26,2008.0,0,63.0,5.0,8.0,5.0,2
26,2008.0,0,,,,,1
16,2008.0,0,,,,,5
26,2008.0,0,,,,,8
4,2008.0,0,65.0,12.0,,,1
4,2008.0,0,52.0,10.0,,,7
28,2008.0,0,,,,,8
16,2008.0,0,52.0,9.0,8.5,13.0,7
26,2008.0,0,55.0,24.0,8.0,20.0,5
4,2008.0,0,78.0,18.0,7.5,15.0,7
4,2008.0,0,,,,,8
28,2008.0,0,59.0,40.0,,,2
28,2008.0,0,,,7.5,46.0,5
4,2008.0,0,64.0,7.0,,,2
28,2008.0,0,66.0,44.0,8.3,57.0,7
4,2008.0,0,43.0,5.0,,,7
26,2008.0,0,39.0,7.0,6.4,5.0,7
4,2008.0,0,60.0,8.0,,,2
4,2008.0,0,70.0,21.0,6.3,4.0,2
4,2008.0,0,66.0,12.0,,,1
26,2008.0,0,69.0,21.0,,,8
4,2008.0,0,56.0,23.0,,,7
4,2008.0,0,55.0,23.0,7.0,5.0,2
13,2008.0,0,80.0,15.0,7.8,61.0,2
17,2008.0,0,30.0,15.0,3.5,36.0,5
28,2008.0,0,44.0,28.0,8.1,15.0,7
28,2008.0,0,,,5.5,8.0,7
4,2008.0,0,,,,,1
4,2008.0,0,,,,,8
26,2008.0,0,42.0,16.0,4.5,6.0,2
13,2008.0,0,78.0,14.0,7.7,35.0,2
13,2008.0,0,78.0,21.0,8.5,353.0,5
16,2008.0,0,,,,,8
4,2008.0,0,50.0,15.0,,,1
19,2008.0,0,,,,,8
13,2008.0,0,72.0,11.0,7.5,257.0,7
16,2008.0,0,,,,,8
26,2008.0,0,,,,,8
4,2008.0,0,,,,,8
13,2008.0,0,65.0,16.0,6.5,55.0,5
4,2008.0,0,,,,,8
4,2008.0,0,,,,,8
26,2008.0,0,,,,,8
4,2008.0,1,,,8.0,37.0,1
4,2008.0,1,,,7.8,5.0,1
4,2008.0,1,68.0,12.0,5.5,4.0,1
4,2008.0,1,65.0,28.0,,,1
4,2008.0,1,,,0.0,4.0,1
4,2008.0,1,,,,,8
26,2008.0,1,50.0,4.0,5.8,5.0,2
28,2008.0,1,58.0,53.0,5.7,162.0,5
4,2008.0,1,,,,,1
17,2008.0,1,,,,,8
4,2008.0,1,,,,,8
16,2008.0,1,,,,,2
28,2008.0,1,57.0,18.0,7.1,7.0,2
16,2008.0,1,,,,,8
4,2008.0,1,,,,,1
4,2008.0,1,,,,,8
26,2008.0,1,,,,,8
17,2008.0,1,59.0,11.0,6.8,6.0,2
26,2008.0,1,39.0,10.0,4.4,34.0,5
4,2008.0,1,,,6.0,6.0,1
26,2008.0,1,67.0,9.0,,,1
16,2008.0,1,,,,,8
17,2008.0,1,69.0,25.0,5.6,50.0,5
26,2008.0,1,,,,,8
4,2008.0,1,,,,,8
4,2008.0,1,,,,,8
16,2008.0,1,63.0,21.0,,,7
19,2008.0,1,62.0,19.0,8.0,8.0,7
16,2008.0,1,,,,,8
4,2008.0,1,,,,,8
4,2008.0,1,68.0,4.0,,,2
26,2008.0,1,,,,,8
26,2008.0,1,60.0,28.0,7.8,5.0,7
4,2008.0,1,,,,,8
16,2008.0,1,,,,,8
4,2008.0,1,,,,,8
4,2008.0,1,,,,,8
4,2008.0,1,,,,,8
26,2008.0,1,,,,,1
4,2008.0,1,,,,,8
26,2008.0,1,,,,,1
16,2008.0,1,47.0,10.0,5.4,24.0,5
19,2008.0,1,,,,,8
26,2008.0,1,65.0,12.0,7.6,8.0,7
16,2008.0,1,,,,,8
4,2008.0,1,61.0,6.0,8.0,8.0,5
4,2008.0,1,,,,,8
16,2008.0,1,,,,,8
4,2008.0,1,,,,,8
4,2008.0,1,58.0,5.0,,,1
16,2008.0,1,,,,,8
4,2008.0,1,43.0,4.0,,,1
17,2008.0,1,,,,,8
3,2008.0,1,,,,,8
4,2008.0,1,67.0,30.0,8.2,29.0,2
4,2008.0,1,,,,,8
13,2008.0,1,77.0,12.0,8.3,97.0,8
4,2008.0,1,,,,,1
4,2008.0,1,,,,,8
16,2008.0,1,,,,,8
4,2008.0,1,,,,,8
4,2008.0,1,,,,,8
16,2008.0,1,,,,,8
4,2008.0,1,,,,,8
19,2008.0,1,,,,,8
16,2008.0,1,,,,,8
13,2008.0,1,69.0,25.0,7.0,21.0,7
4,2008.0,1,,,,,1
4,2008.0,1,,,,,8
16,2008.0,1,,,,,8
16,2008.0,1,,,,,8
16,2008.0,1,,,,,8
4,2008.0,1,,,,,8
16,2008.0,1,,,,,8
4,2008.0,1,,,,,1
16,2008.0,1,,,,,8
13,2008.0,1,75.0,33.0,8.5,25.0,7
19,2008.0,1,,,,,8
19,2008.0,1,,,,,8
4,2008.0,1,,,,,8
16,2008.0,1,,,,,8
4,2008.0,1,,,,,8
4,2008.0,1,,,,,8
16,2008.0,1,,,,,8
16,2008.0,1,,,,,8
13,2008.0,1,55.0,19.0,5.7,148.0,5
16,2008.0,1,,,,,8
4,2008.0,1,,,,,8
26,2008.0,1,,,,,8
16,2008.0,1,,,,,8
4,2008.0,1,,,,,8
16,2008.0,1,,,,,8
16,2008.0,1,,,,,8
19,2008.0,1,,,,,8
16,2008.0,1,,,,,8
26,2008.0,2,93.0,81.0,8.9,1662.0,7
19,2008.0,2,79.0,61.0,8.0,139.0,7
16,2008.0,2,78.0,9.0,6.9,34.0,7
17,2008.0,2,78.0,37.0,7.0,49.0,7
28,2008.0,2,79.0,47.0,7.1,34.0,7
17,2008.0,2,71.0,32.0,7.2,51.0,7
26,2008.0,2,79.0,18.0,8.5,18.0,7
19,2008.0,2,72.0,9.0,6.0,9.0,7
28,2008.0,2,72.0,50.0,7.6,41.0,7
26,2008.0,2,72.0,20.0,8.4,16.0,7
4,2008.0,2,55.0,12.0,5.7,11.0,7
4,2008.0,2,58.0,15.0,7.8,6.0,7
16,2008.0,2,,,,,7
16,2008.0,2,,,,,8
16,2008.0,2,,,,,8
26,2008.0,2,70.0,15.0,,,7
26,2008.0,2,,,,,8
28,2008.0,2,71.0,22.0,6.6,8.0,7
19,2008.0,2,,,,,8
4,2008.0,2,,,,,8
26,2008.0,2,,,,,8
19,2008.0,2,61.0,16.0,7.0,9.0,7
26,2008.0,2,,,,,8
19,2008.0,2,,,,,8
26,2008.0,2,74.0,6.0,8.2,5.0,7
16,2008.0,2,,,,,8
19,2008.0,2,,,,,8
19,2008.0,2,,,,,8
19,2008.0,2,,,,,8
26,2008.0,2,,,,,8
16,2008.0,2,,,,,8
26,2008.0,3,63.0,43.0,4.6,116.0,1
4,2008.0,3,83.0,48.0,9.0,63.0,1
4,2008.0,3,48.0,11.0,3.3,4.0,1
4,2008.0,3,,,,,8
17,2008.0,3,91.0,24.0,7.9,88.0,7
16,2008.0,3,64.0,11.0,,,7
26,2008.0,3,,,,,8
26,2008.0,3,,,,,1
4,2008.0,3,,,,,8
4,2008.0,3,,,,,1
26,2008.0,3,92.0,10.0,7.7,45.0,7
17,2008.0,3,70.0,26.0,5.5,4.0,7
17,2008.0,3,,,,,8
26,2008.0,3,68.0,43.0,8.1,40.0,1
4,2008.0,3,,,,,8
19,2008.0,3,,,,,8
17,2008.0,3,76.0,36.0,,,7
28,2008.0,3,71.0,43.0,7.4,34.0,7
4,2008.0,3,70.0,7.0,6.0,12.0,8
28,2008.0,3,76.0,32.0,7.4,25.0,7
16,2008.0,3,,,,,8
26,2008.0,3,,,,,8
16,2008.0,3,,,8.0,4.0,7
26,2008.0,3,,,,,8
4,2008.0,3,,,,,8
16,2008.0,3,,,,,8
26,2008.0,3,,,,,1
4,2008.0,3,,,,,8
16,2008.0,3,,,,,1
28,2008.0,3,55.0,21.0,5.5,20.0,1
26,2008.0,3,82.0,16.0,8.8,36.0,2
16,2008.0,3,,,,,8
28,2008.0,3,53.0,10.0,5.2,6.0,1
17,2008.0,3,,,,,8
4,2008.0,3,,,,,1
17,2008.0,3,54.0,11.0,3.5,6.0,1
4,2008.0,3,,,,,8
16,2008.0,3,,,,,8
4,2008.0,3,,,,,1
28,2008.0,3,63.0,16.0,,,2
26,2008.0,3,26.0,6.0,,,2
16,2008.0,3,75.0,13.0,,,7
26,2008.0,3,,,7.2,5.0,7
17,2008.0,3,60.0,12.0,5.3,14.0,7
26,2008.0,3,,,,,8
26,2008.0,3,59.0,17.0,5.5,4.0,2
26,2008.0,3,,,,,8
28,2008.0,3,63.0,16.0,4.9,10.0,7
4,2008.0,3,69.0,11.0,,,1
4,2008.0,3,82.0,11.0,8.2,13.0,1
4,2008.0,3,,,,,8
26,2008.0,3,,,,,8
19,2008.0,3,,,,,1
16,2008.0,3,,,,,8
4,2008.0,3,,,,,8
28,2008.0,3,,,,,8
4,2008.0,3,,,,,1
4,2008.0,3,,,,,8
16,2008.0,3,,,,,8
16,2008.0,3,69.0,16.0,,,7
28,2008.0,3,,,,,7
4,2008.0,3,34.0,4.0,7.0,4.0,1
26,2008.0,3,70.0,47.0,6.6,11.0,1
16,2008.0,3,,,,,8
16,2008.0,3,,,,,8
16,2008.0,3,,,,,7
19,2008.0,3,68.0,13.0,,,7
4,2008.0,3,,,,,8
16,2008.0,3,,,,,7
17,2008.0,3,,,,,7
4,2008.0,3,51.0,4.0,,,1
16,2008.0,3,,,,,8
17,2008.0,3,,,,,8
16,2008.0,3,,,,,7
19,2008.0,3,78.0,4.0,,,2
19,2008.0,3,81.0,49.0,8.3,62.0,1
4,2008.0,3,71.0,6.0,7.4,7.0,1
26,2008.0,3,42.0,10.0,1.0,7.0,2
4,2008.0,3,,,,,1
4,2008.0,3,38.0,5.0,3.2,5.0,1
4,2008.0,3,,,,,8
26,2008.0,3,,,,,8
26,2008.0,3,73.0,18.0,8.0,4.0,7
4,2008.0,3,,,,,1
4,2008.0,3,,,,,2
4,2008.0,3,,,,,1
4,2008.0,3,,,,,8
28,2008.0,3,52.0,23.0,6.1,7.0,7
17,2008.0,3,51.0,19.0,4.5,4.0,7
4,2008.0,3,,,,,8
4,2008.0,3,,,,,8
26,2008.0,3,37.0,9.0,4.5,4.0,1
4,2008.0,3,,,,,8
4,2008.0,3,,,,,8
16,2008.0,3,,,,,8
4,2008.0,3,,,,,8
4,2008.0,3,,,,,1
19,2008.0,3,,,,,8
4,2008.0,3,,,,,8
4,2008.0,3,,,,,8
4,2008.0,3,,,,,8
4,2008.0,3,,,,,8
19,2008.0,3,,,,,8
4,2008.0,3,,,,,8
4,2008.0,3,,,,,8
16,2008.0,3,,,,,8
4,2008.0,3,,,,,8
17,2008.0,4,95.0,85.0,6.8,5311.0,1
4,2008.0,4,76.0,40.0,8.8,76.0,1
26,2008.0,4,66.0,30.0,7.3,136.0,2
4,2008.0,4,54.0,15.0,,,1
26,2008.0,4,,,,,8
17,2008.0,4,54.0,24.0,7.9,130.0,2
26,2008.0,4,51.0,18.0,3.6,8.0,1
26,2008.0,4,82.0,48.0,8.6,73.0,1
28,2008.0,4,60.0,50.0,7.8,238.0,2
4,2008.0,4,75.0,25.0,8.4,26.0,1
16,2008.0,4,66.0,5.0,6.7,49.0,2
28,2008.0,4,,,,,8
16,2008.0,4,67.0,8.0,8.4,9.0,1
19,2008.0,4,64.0,8.0,,,1
28,2008.0,4,50.0,32.0,6.3,6.0,1
26,2008.0,4,,,,,8
26,2008.0,4,64.0,11.0,6.5,19.0,2
26,2008.0,4,47.0,4.0,7.0,5.0,1
17,2008.0,4,,,,,8
19,2008.0,4,,,,,8
16,2008.0,4,73.0,7.0,6.5,36.0,2
28,2008.0,4,60.0,42.0,6.5,23.0,2
4,2008.0,4,57.0,9.0,6.8,10.0,1
4,2008.0,4,,,,,8
17,2008.0,4,59.0,22.0,6.6,36.0,2
26,2008.0,4,70.0,13.0,6.6,16.0,2
19,2008.0,4,,,6.5,8.0,2
4,2008.0,4,45.0,12.0,5.8,8.0,1
16,2008.0,4,,,7.1,25.0,2
17,2008.0,4,51.0,24.0,5.0,7.0,1
16,2008.0,4,,,,,1
19,2008.0,4,85.0,55.0,8.4,44.0,1
16,2008.0,4,,,,,2
28,2008.0,4,62.0,35.0,7.2,26.0,2
16,2008.0,4,,,,,8
4,2008.0,4,,,,,8
19,2008.0,4,72.0,56.0,7.8,35.0,2
16,2008.0,4,,,,,1
16,2008.0,4,,,6.6,7.0,2
28,2008.0,4,57.0,7.0,5.3,12.0,2
19,2008.0,4,72.0,45.0,7.0,41.0,7
4,2008.0,4,,,,,8
17,2008.0,4,,,,,8
26,2008.0,4,,,,,2
4,2008.0,4,75.0,5.0,,,1
4,2008.0,4,59.0,5.0,,,1
4,2008.0,4,44.0,4.0,,,1
26,2008.0,4,,,,,2
26,2008.0,4,35.0,10.0,4.0,6.0,1
4,2008.0,4,,,,,2
13,2008.0,4,58.0,6.0,6.8,17.0,1
26,2008.0,4,,,,,8
16,2008.0,4,,,,,8
28,2008.0,4,77.0,17.0,8.2,70.0,1
4,2008.0,5,86.0,62.0,9.2,111.0,2
4,2008.0,5,70.0,12.0,,,1
4,2008.0,5,,,,,8
26,2008.0,5,52.0,11.0,,,1
4,2008.0,5,,,,,1
26,2008.0,5,,,,,1
26,2008.0,5,,,,,1
26,2008.0,5,,,,,8
4,2008.0,5,71.0,20.0,,,1
4,2008.0,5,,,,,7
26,2008.0,5,,,,,1
4,2008.0,5,64.0,25.0,6.7,6.0,1
19,2008.0,5,79.0,28.0,7.7,13.0,1
4,2008.0,5,,,,,2
4,2008.0,5,,,,,8
4,2008.0,5,66.0,4.0,,,1
13,2008.0,5,78.0,12.0,7.3,11.0,1
19,2008.0,5,62.0,13.0,,,1
13,2008.0,5,90.0,26.0,8.5,607.0,1
19,2008.0,5,,,,,1
26,2008.0,5,,,,,1
4,2008.0,5,68.0,14.0,,,8
16,2008.0,5,,,,,1
13,2008.0,5,76.0,15.0,8.1,24.0,1
26,2008.0,5,,,,,8
4,2008.0,5,48.0,10.0,,,1
26,2008.0,6,82.0,73.0,8.3,709.0,1
28,2008.0,6,85.0,55.0,7.7,83.0,1
17,2008.0,6,82.0,50.0,8.2,100.0,7
28,2008.0,6,81.0,66.0,8.5,142.0,7
17,2008.0,6,82.0,63.0,8.0,318.0,7
19,2008.0,6,79.0,26.0,8.7,43.0,7
26,2008.0,6,56.0,26.0,8.1,57.0,1
17,2008.0,6,83.0,43.0,7.8,30.0,1
26,2008.0,6,,,,,8
26,2008.0,6,,,,,8
17,2008.0,6,65.0,21.0,6.0,9.0,1
28,2008.0,6,68.0,20.0,5.6,12.0,1
4,2008.0,6,,,,,8
26,2008.0,6,70.0,7.0,8.3,9.0,1
16,2008.0,6,,,,,1
16,2008.0,6,,,,,8
17,2008.0,6,61.0,21.0,5.0,11.0,1
28,2008.0,6,65.0,35.0,7.1,18.0,1
16,2008.0,6,56.0,16.0,8.3,27.0,1
16,2008.0,6,,,7.0,6.0,1
17,2008.0,6,,,,,8
26,2008.0,6,,,,,1
4,2008.0,6,75.0,38.0,6.9,12.0,1
4,2008.0,6,23.0,9.0,2.4,12.0,1
26,2008.0,6,40.0,4.0,,,1
4,2008.0,6,,,,,1
4,2008.0,6,,,,,8
17,2008.0,6,71.0,37.0,6.2,26.0,1
26,2008.0,6,,,,,8
4,2008.0,6,,,,,1
28,2008.0,6,,,,,8
13,2008.0,6,83.0,19.0,8.2,63.0,1
4,2008.0,6,69.0,4.0,,,1
4,2008.0,6,73.0,6.0,,,1
4,2008.0,6,,,,,1
26,2008.0,6,,,,,8
4,2008.0,7,83.0,46.0,8.5,203.0,1
19,2008.0,7,81.0,48.0,8.7,124.0,7
28,2008.0,7,93.0,84.0,8.5,1655.0,5
28,2008.0,7,89.0,95.0,6.5,2423.0,5
17,2008.0,7,90.0,57.0,8.0,910.0,5
4,2008.0,7,68.0,24.0,8.2,27.0,1
4,2008.0,7,84.0,46.0,8.5,57.0,2
4,2008.0,7,92.0,57.0,8.9,440.0,2
17,2008.0,7,86.0,60.0,8.6,433.0,7
13,2008.0,7,91.0,48.0,7.9,3450.0,5
19,2008.0,7,64.0,38.0,7.8,19.0,7
17,2008.0,7,64.0,77.0,7.5,213.0,7
4,2008.0,7,70.0,17.0,7.9,15.0,1
4,2008.0,7,74.0,55.0,7.3,81.0,1
16,2008.0,7,68.0,20.0,7.2,105.0,2
16,2008.0,7,90.0,47.0,8.9,634.0,5
28,2008.0,7,65.0,80.0,7.0,458.0,7
28,2008.0,7,79.0,67.0,8.2,264.0,7
28,2008.0,7,68.0,60.0,7.0,158.0,7
28,2008.0,7,66.0,49.0,6.9,122.0,5
4,2008.0,7,81.0,42.0,7.0,106.0,2
4,2008.0,7,,,,,8
17,2008.0,7,78.0,51.0,7.5,150.0,7
4,2008.0,7,70.0,26.0,7.7,14.0,2
17,2008.0,7,80.0,34.0,7.8,117.0,7
4,2008.0,7,74.0,35.0,6.8,12.0,7
4,2008.0,7,,,,,8
19,2008.0,7,75.0,37.0,7.1,26.0,7
13,2008.0,7,86.0,30.0,8.5,1660.0,5
4,2008.0,7,,,,,8
4,2008.0,7,69.0,23.0,7.3,18.0,2
4,2008.0,7,82.0,17.0,8.9,24.0,2
19,2008.0,7,,,,,8
4,2008.0,7,63.0,20.0,7.9,18.0,7
17,2008.0,7,52.0,32.0,7.2,82.0,7
4,2008.0,7,69.0,46.0,6.5,15.0,1
4,2008.0,7,59.0,28.0,8.0,10.0,7
16,2008.0,7,70.0,12.0,8.2,17.0,7
26,2008.0,7,71.0,21.0,7.6,5.0,7
4,2008.0,7,72.0,36.0,7.6,19.0,2
4,2008.0,7,82.0,32.0,7.5,35.0,7
16,2008.0,7,,,,,8
4,2008.0,7,68.0,18.0,6.0,4.0,1
19,2008.0,7,61.0,12.0,7.1,12.0,7
16,2008.0,7,65.0,11.0,8.2,9.0,7
16,2008.0,7,79.0,23.0,8.7,26.0,5
4,2008.0,7,58.0,4.0,,,1
16,2008.0,7,,,,,8
4,2008.0,7,,,,,8
19,2008.0,7,41.0,19.0,5.3,37.0,2
4,2008.0,7,46.0,8.0,7.0,5.0,7
4,2008.0,7,,,,,8
4,2008.0,7,,,,,8
4,2008.0,7,,,,,8
19,2008.0,7,78.0,20.0,7.5,30.0,7
4,2008.0,7,59.0,9.0,8.0,5.0,1
4,2008.0,7,,,,,8
19,2008.0,7,57.0,14.0,7.8,12.0,7
4,2008.0,7,67.0,24.0,6.8,12.0,1
4,2008.0,7,,,,,8
4,2008.0,7,,,,,8
4,2008.0,7,69.0,23.0,7.7,21.0,2
4,2008.0,7,,,,,7
4,2008.0,7,65.0,17.0,,,2
13,2008.0,7,86.0,54.0,7.9,374.0,7
13,2008.0,7,,,,,8
16,2008.0,7,,,,,8
19,2008.0,7,,,,,8
13,2008.0,7,76.0,30.0,7.6,61.0,7
4,2008.0,7,,,,,8
4,2008.0,7,,,,,8
28,2008.0,8,93.0,90.0,7.7,2739.0,5
17,2008.0,8,87.0,79.0,6.1,1889.0,5
26,2008.0,8,,,,,8
17,2008.0,8,94.0,51.0,8.7,881.0,5
17,2008.0,8,63.0,64.0,6.9,223.0,5
17,2008.0,8,67.0,34.0,7.0,36.0,7
28,2008.0,8,75.0,55.0,7.8,77.0,7
28,2008.0,8,72.0,71.0,7.5,147.0,5
17,2008.0,8,72.0,47.0,7.6,70.0,5
28,2008.0,8,63.0,60.0,6.2,45.0,7
28,2008.0,8,76.0,63.0,6.8,43.0,5
16,2008.0,8,,,8.3,11.0,2
28,2008.0,8,47.0,39.0,7.1,87.0,5
17,2008.0,8,72.0,42.0,6.5,15.0,5
26,2008.0,8,,,,,2
17,2008.0,8,45.0,9.0,7.4,10.0,2
17,2008.0,8,62.0,40.0,5.8,18.0,7
4,2008.0,8,85.0,41.0,7.6,16.0,1
4,2008.0,8,70.0,38.0,7.4,13.0,7
17,2008.0,8,50.0,31.0,7.1,31.0,5
26,2008.0,8,,,2.5,6.0,1
28,2008.0,8,44.0,9.0,7.3,9.0,2
28,2008.0,8,63.0,4.0,7.8,10.0,2
26,2008.0,8,,,7.7,7.0,2
4,2008.0,8,35.0,4.0,,,1
19,2008.0,8,84.0,29.0,6.8,13.0,1
28,2008.0,8,73.0,11.0,7.5,12.0,2
4,2008.0,8,83.0,38.0,8.1,27.0,2
26,2008.0,8,66.0,4.0,,,1
16,2008.0,8,,,,,8
26,2008.0,8,50.0,7.0,8.3,6.0,2
4,2008.0,8,68.0,15.0,7.3,8.0,7
26,2008.0,8,,,,,2
13,2008.0,8,73.0,19.0,6.9,171.0,7
13,2008.0,8,50.0,23.0,6.6,104.0,5
4,2008.0,8,,,,,8
16,2008.0,8,,,,,8
26,2008.0,9,73.0,50.0,7.6,119.0,1
4,2008.0,9,73.0,4.0,7.7,7.0,1
13,2008.0,9,83.0,29.0,8.1,30.0,1
26,2008.0,9,62.0,17.0,4.9,12.0,1
4,2008.0,9,,,,,1
4,2008.0,9,82.0,34.0,7.1,15.0,1
26,2008.0,9,56.0,12.0,7.3,13.0,2
13,2008.0,9,,,7.6,35.0,8
28,2008.0,9,82.0,64.0,7.9,61.0,1
4,2008.0,9,,,,,1
26,2008.0,9,41.0,7.0,5.4,18.0,7
4,2008.0,9,,,,,1
4,2008.0,9,,,,,8
4,2008.0,9,,,,,1
4,2008.0,9,,,,,8
4,2008.0,9,,,,,1
4,2008.0,9,,,,,1
4,2008.0,9,,,,,2
26,2008.0,9,42.0,4.0,,,2
26,2008.0,9,61.0,4.0,,,1
4,2008.0,9,,,,,1
26,2008.0,9,60.0,7.0,,,1
4,2008.0,9,,,,,1
